PLAYER_NAME,POINT_PER_GAME,ASSIST_PER_GAME
jack-twyman,19.20,2.30
bj-tyler,3.50,3.20
jeremy-tyler,3.60,0.20
terry-tyler,10.20,1.20
charlie-tyra,8.90,0.90
hunter-tyson,2.60,0.40
jaylon-tyson,3.60,0.90
edwin-ubiles,3.50,0.30
ekpe-udoh,3.50,0.70
ime-udoka,5.20,1.00
beno-udrih,8.40,3.40
roko-ukic,4.00,1.90
tyler-ulis,7.50,4.00
stanley-umude,0.70,0.20
wes-unseld,10.80,3.90
hal-uplinger,3.70,1.10
kelvin-upshaw,5.40,2.10
jarrod-uthoff,3.70,0.60
ben-uzoh,4.00,2.20
robert-vaden,,
jonas-valančiūnas,10.40,2.00
darnell-valentine,8.70,5.00
denzel-valentine,7.00,1.80
ron-valentine,3.50,0.30
john-vallely,3.60,0.80
dick-van-arsdale,16.40,3.30
tom-van-arsdale,15.30,2.20
butch-van-breda-kolff,4.70,1.50
jan-van-breda-kolff,6.00,1.90
nick-van-exel,14.40,6.60
keith-van-horn,16.00,1.60
norm-van-lier,11.80,7.00
fred-vanvleet,14.10,5.60
gene-vance,8.30,2.30
log-vander-velden,0.60,0.10
jarred-vanderbilt,4.10,1.10
ernie-vandeweghe,9.50,2.40
kiki-vandeweghe,19.70,2.10
nick-vanos,3.30,0.90
david-vanterpool,5.50,3.00
ratko-varda,5.00,0.00
anderson-varejao,7.20,1.20
jarvis-varnado,2.90,0.40
greivis-vasquez,9.00,4.80
devin-vassell,16.30,2.90
charles-vaughn,9.00,2.30
david-vaughn,2.90,0.30
jacque-vaughn,4.50,2.50
rashad-vaughn,3.00,0.50
virgil-vaughn,2.60,0.60
loy-vaught,10.10,0.90
bob-verga,5.00,0.80
peter-verhoeven,3.50,0.50
jan-vesely,3.60,0.60
gundars-vetra,3.50,0.50
sasha-vezenkov,5.40,0.50
joao-vianna,2.00,2.00
luca-vildoza,,
charlie-villanueva,10.40,0.80
gabe-vincent,6.40,1.40
jay-vincent,15.20,2.00
sam-vincent,7.80,3.90
marcus-vinicius,1.90,0.30
fred-vinson,1.30,0.10
gary-voce,2.00,0.00
floyd-volker,7.40,2.10
alexander-volkov,6.80,2.20
whitey-von-nieda,5.30,2.40
noah-vonleh,4.70,0.70
jake-voskuhl,4.00,0.50
danny-vranes,5.10,1.20
slavko-vranes,0.00,0.00
stojko-vrankovic,2.80,0.30
brett-vroman,3.10,0.80
jackson-vroman,3.30,0.60
sasha-vujacic,5.30,1.30
tristan-vukcevic,9.40,1.10
nikola-vučević,18.50,3.50
dean-wade,5.40,1.30
dwyane-wade,22.00,5.40
mark-wade,0.70,3.00
von-wafer,5.30,0.70
clint-wager,2.30,1.40
dajuan-wagner,9.40,1.90
danny-wagner,6.30,1.60
franz-wagner,24.20,4.70
milt-wagner,4.10,1.40
moritz-wagner,12.90,1.40
ish-wainright,3.30,0.60
dion-waiters,13.10,2.80
granville-waiters,2.40,0.50
andre-wakefield,2.30,0.90
neal-walk,12.60,2.10
andy-walker,4.50,0.80
antoine-walker,17.50,3.50
brady-walker,7.00,1.40
chet-walker,18.20,2.10
darrell-walker,8.90,4.60
foots-walker,6.40,4.70
henry-walker,6.00,0.80
horace-walker,6.70,1.10
jabari-walker,5.20,0.60
jarace-walker,6.10,1.50
jimmy-walker,16.70,3.50
kemba-walker,19.30,5.30
kenny-walker,7.00,0.70
mj-walker,0.00,0.50
phil-walker,4.50,1.40
samaki-walker,5.30,0.60
wally-walker,7.00,1.50
lonnie-walker-iv,12.40,2.50
john-wall,18.70,8.90
ben-wallace,5.70,1.30
cason-wallace,8.40,2.50
gerald-wallace,11.90,2.10
john-wallace,7.60,0.70
keaton-wallace,5.40,2.60
michael-wallace,9.10,1.00
rasheed-wallace,14.40,1.80
tyrone-wallace,5.10,1.10
dwight-waller,0.60,0.10
jamie-waller,4.70,0.30
jim-walsh,2.00,0.80
jordan-walsh,1.60,0.40
matt-walsh,1.00,0.00
jakobe-walter,8.60,1.60
rex-walters,4.60,1.70
paul-walther,7.70,2.60
rabbit-walthour,0.50,0.50
bill-walton,13.30,3.40
lloyd-walton,4.20,3.60
luke-walton,4.70,2.30
derrick-walton-jr,2.20,1.40
brad-wanamaker,5.50,2.40
bobby-wanzer,12.20,3.20
perry-warbington,2.00,3.20
charlie-ward,6.30,4.00
gerry-ward,3.20,1.40
henry-ward,3.10,0.20
casper-ware,5.30,1.10
jim-ware,2.30,0.20
kelel-ware,9.30,0.90
ben-warley,6.10,0.70
bob-warlick,7.50,2.00
cornell-warner,6.40,1.10
jameel-warney,5.70,0.00
johnny-warren,6.00,1.90
tj-warren,14.30,1.20
willie-warren,1.90,1.40
bryan-warrick,4.00,2.60
hakim-warrick,9.40,0.80
chris-washburn,3.10,0.30
julian-washburn,2.20,0.80
bobby-washington,6.00,3.60
darius-washington,2.90,0.80
duane-washington,2.80,2.10
dwayne-washington,8.60,3.80
eric-washington,6.90,1.00
jim-washington,10.60,1.40
kermit-washington,9.20,1.40
pj-washington,14.70,2.30
richard-washington,9.80,1.20
stan-washington,0.00,0.00
wilson-washington,7.30,0.60
duane-washington-jr,9.10,1.90
tyty-washington-jr,2.20,1.00
yuta-watanabe,4.20,0.60
tremont-waters,3.70,2.10
lindy-waters-iii,4.90,1.00
trendon-watford,10.20,2.60
darryl-watkins,2.50,0.20
anton-watson,0.90,0.20
cj-watson,7.20,2.50
earl-watson,6.40,4.40
jamie-watson,3.20,1.10
paul-watson,3.80,0.70
peyton-watson,8.10,1.40
ron-watts,1.40,0.10
slick-watts,8.90,6.10
maalik-wayns,2.70,1.00
david-wear,0.00,0.50
travis-wear,4.00,0.70
clar-weatherspoon,11.50,1.50
nick-weatherspoon,9.00,0.90
quinndary-weatherspoon,2.10,0.60
kyle-weaver,5.00,1.60
jeff-webb,2.10,0.60
marcus-webb,4.30,0.20
spud-webb,9.90,5.30
james-webb-iii,1.60,0.40
chris-webber,20.70,4.20
briante-weber,3.20,1.40
forest-weber,3.50,0.10
jeff-webster,1.60,0.30
martell-webster,8.70,1.00
marvin-webster,7.10,1.20
scott-wedman,13.20,2.00
sonny-weems,6.50,1.40
dick-wehr,1.30,0.30
brant-weidner,1.00,0.00
bob-weiss,7.60,3.70
rick-weitzman,1.30,0.30
bonzi-wells,12.10,2.10
bubba-wells,3.30,0.90
jaylen-wells,10.40,1.70
owen-wells,3.00,0.70
ralph-wells,0.70,2.30
chris-welp,3.30,0.40
jiri-welsch,6.10,1.50
thomas-welsh,1.60,0.50
victor-wembanyama,24.30,3.70
bill-wennington,4.60,0.60
matt-wenstrom,1.60,0.00
robert-werdann,2.10,0.20
ray-wertis,3.60,0.70
blake-wesley,3.70,2.00
david-wesley,12.50,4.40
walt-wesley,8.50,0.70
david-west,13.60,2.20
delonte-west,9.70,3.60
doug-west,9.60,1.90
jerry-west,27.00,6.70
mario-west,1.00,0.30
mark-west,5.70,0.40
roland-west,1.00,0.00
russell-westbrook,13.30,6.10
paul-westphal,15.60,4.40
john-wetzel,3.40,1.40
robert-whaley,2.10,0.70
ennis-whatley,5.60,4.60
dejuan-wheat,3.30,1.60
clinton-wheeler,2.90,1.80
phillip-wheeler,1.60,0.40
tyson-wheeler,4.00,2.00
lucian-whitaker,0.70,0.30
coby-white,20.40,4.50
dj-white,5.90,0.60
derrick-white,16.40,4.80
eric-white,6.10,0.50
herb-white,2.40,1.20
hubie-white,3.30,0.80
jack-white,1.30,0.20
jahidi-white,5.90,0.20
james-white,2.70,0.50
jojo-white,17.20,4.90
okaro-white,2.70,0.50
randy-white,7.40,0.60
rodney-white,7.10,1.10
rory-white,7.40,0.70
royce-white,0.00,0.00
rudy-white,3.10,0.90
terrico-white,,
tony-white,5.30,1.20
willie-white,3.70,1.00
andrew-white-iii,4.60,0.40
dariq-whitehead,5.70,0.60
isaiah-whitehead,7.20,2.40
jerome-whitehead,6.50,0.60
donald-whiteside,2.00,1.20
hassan-whiteside,12.60,0.60
dwayne-whitfield,5.00,0.30
cam-whitmore,9.40,1.00
charles-whitney,5.80,1.20
chris-whitney,6.50,2.80
greg-whittington,0.00,0.00
shayne-whittington,2.50,0.30
sidney-wicks,16.80,3.20
murray-wier,7.70,1.90
bob-wiesenhahn,2.00,0.40
joe-wieskamp,1.80,0.30
aaron-wiggins,12.00,1.80
andrew-wiggins,18.00,2.60
mitchell-wiggins,10.00,1.60
lindell-wigginton,4.70,1.30
ken-wilburn,2.60,0.40
cj-wilcox,2.00,0.50
chris-wilcox,8.20,0.70
dc-wilcutt,2.20,1.40
gene-wiley,4.20,0.80
jacob-wiley,0.80,0.40
michael-wiley,7.40,0.70
morlon-wiley,3.70,2.40
win-wilfong,6.80,2.10
lenny-wilkens,16.50,6.70
bob-wilkerson,10.10,3.40
jamaal-wilkes,17.70,2.50
james-wilkes,4.80,0.90
damien-wilkins,6.20,1.40
dominique-wilkins,24.80,2.50
eddielee-wilkins,4.80,0.20
gerald-wilkins,13.00,3.00
jeff-wilkins,7.90,1.00
dale-wilkinson,1.20,0.20
mike-wilks,2.50,1.20
aaron-williams,5.80,0.70
alan-williams,6.20,0.60
alondes-williams,5.00,1.00
alvin-williams,9.00,4.10
arthur-williams,5.30,4.40
bernie-williams,7.00,2.20
bob-williams,2.90,0.30
brandon-williams,2.30,0.20
brandon-williams,8.30,2.30
buck-williams,12.80,1.30
cj-williams,4.70,1.00
chuck-williams,5.50,3.30
chuckie-williams,1.70,0.30
cliff-williams,1.30,0.70
cody-williams,4.60,1.20
corey-williams,2.40,0.70
deron-williams,16.30,8.10
derrick-williams,8.90,0.70
don-williams,6.60,2.40
donovan-williams,2.00,0.00
earl-williams,4.50,0.90
elliot-williams,4.90,0.90
eric-williams,8.60,1.40
frank-williams,2.90,1.90
freeman-williams,14.70,1.60
grant-williams,10.40,2.30
gus-williams,17.10,5.60
guy-williams,2.60,0.30
herb-williams,10.80,1.70
hot-rod-williams,11.00,1.80
jalen-williams,21.60,5.10
jason-williams,10.50,5.90
jawad-williams,3.80,0.60
jay-williams,9.50,4.70
jaylin-williams,5.90,2.60
jayson-williams,7.30,0.60
jerome-williams,6.60,0.80
john-williams,10.10,2.90
johnathan-williams,5.20,0.50
jordan-williams,4.60,0.30
justin-williams,3.40,0.00
kenny-williams,4.80,0.60
kenrich-williams,6.30,1.40
kevin-williams,4.90,1.20
lorenzo-williams,3.00,1.00
lou-williams,13.90,3.40
malik-williams,2.70,0.30
marcus-williams,5.60,2.80
marcus-williams,1.10,0.20
mark-williams,15.30,2.50
marvin-williams,10.20,1.30
micheal-williams,11.00,5.80
mike-williams,0.70,0.10
milt-williams,3.50,1.80
mo-williams,13.20,4.90
monty-williams,6.30,1.20
nate-williams,12.00,1.50
nate-williams,3.30,0.50
patrick-williams,9.00,2.00
pete-williams,2.60,0.30
ray-williams,15.50,5.80
reggie-williams,12.50,2.50
reggie-williams,7.80,1.50
rickey-williams,3.30,0.80
rob-williams,8.60,5.40
ron-williams,9.30,3.50
sam-williams,3.90,1.00
samuel-williams,6.30,0.60
scott-williams,5.10,0.60
sean-williams,4.20,0.30
shammond-williams,5.80,2.40
shawne-williams,5.60,0.70
shelden-williams,4.50,0.50
sly-williams,10.90,2.00
terrence-williams,7.10,2.40
travis-williams,3.20,0.50
troy-williams,6.00,0.70
walt-williams,11.80,2.30
ward-williams,4.10,1.50
willie-williams,0.90,0.30
ziaire-williams,10.00,1.30
robert-williams-iii,5.80,1.10
matt-williams-jr,1.70,0.00
vince-williams-jr,6.60,2.00
nigel-williams-goss,1.40,0.60
corliss-williamson,11.10,1.20
john-williamson,20.10,2.80
zion-williamson,24.60,5.30
kevin-willis,12.10,0.90
bill-willoughby,6.00,0.80
dedric-willoughby,7.60,2.60
bob-wilson,3.70,1.70
bobby-wilson,5.50,0.80
dj-wilson,4.40,0.70
george-wilson,5.40,0.70
isaiah-wilson,3.50,0.90
jalen-wilson,9.50,1.80
jamil-wilson,7.00,0.70
mike-wilson,3.40,1.40
nikita-wilson,1.30,0.20
othell-wilson,4.20,3.30
rick-wilson,2.90,1.30
ricky-wilson,5.20,2.90
thomas-wilson,1.10,0.80
trevor-wilson,5.70,1.00
kyle-wiltjer,0.90,0.10
kennard-winchester,3.40,0.40
tony-windis,4.00,3.60
dylan-windler,3.20,0.80
john-windsor,2.50,0.20
lee-winfield,7.30,2.50
david-wingate,5.60,1.90
dontonio-wingfield,3.70,0.70
harthorne-wingo,4.80,0.60
marv-winkler,2.70,0.70
justise-winslow,8.20,2.60
rickie-winslow,1.00,0.30
cassius-winston,1.90,0.70
trevor-winter,0.00,0.00
brian-winters,16.20,4.10
voise-winters,1.50,0.00
willie-wise,8.00,1.80
james-wiseman,6.00,0.00
jeff-withey,3.20,0.30
luke-witte,3.20,0.50
randy-wittman,7.40,2.20
garry-witts,2.90,0.80
dave-wohl,6.20,3.40
joe-wolf,4.20,1.00
ruben-wolkowyski,2.00,0.10
nate-wolters,5.50,2.50
isaiah-wong,6.00,1.40
al-wood,11.80,1.80
bob-wood,1.20,0.20
christian-wood,13.60,1.40
david-wood,3.90,0.70
howard-wood,3.40,0.20
leon-wood,6.40,3.20
robert-woodard-ii,1.10,0.20
loren-woods,2.60,0.30
qyntel-woods,4.10,0.60
randy-woods,2.40,1.70
mike-woodson,14.00,2.30
orlando-woolridge,16.00,1.90
kenny-wooten,,
haywoode-workman,5.50,3.90
mark-workman,4.90,0.60
tom-workman,2.50,0.10
metta-world-peace,13.20,2.70
sam-worthen,3.50,1.70
james-worthy,17.60,3.00
antoine-wright,5.40,1.00
bracey-wright,5.00,0.80
brad-wright,3.40,0.10
brandan-wright,7.00,0.50
chris-wright,3.70,0.30
chris-wright,0.70,0.00
delon-wright,3.10,1.90
dorell-wright,8.40,1.50
howard-wright,3.30,0.20
joby-wright,3.90,0.50
julian-wright,3.90,0.80
larry-wright,8.20,3.40
lorenzen-wright,8.00,0.80
luther-wright,1.30,0.00
moses-wright,1.30,0.50
sharone-wright,9.70,0.60
mckinley-wright-iv,3.70,1.90
justin-wright-foreman,4.80,1.80
tony-wroten,11.10,3.00
aj-wynder,2.00,1.30
guerschon-yabusele,11.00,2.10
yao-ming,19.00,1.60
vincent-yarbrough,6.90,2.20
george-yardley,19.20,1.70
barry-yates,2.90,0.30
wayne-yates,1.90,0.40
charlie-yelverton,7.90,1.20
yi-jianlian,7.90,0.70
rich-yonakor,3.30,0.30
cui-yongxi,0.60,0.00
gabe-york,6.40,1.80
danny-young,4.60,2.90
jahmir-young,1.80,1.00
james-young,2.30,0.30
joe-young,3.40,0.90
korleone-young,4.30,0.30
michael-young,4.60,0.50
nick-young,11.40,1.00
perry-young,1.40,0.80
sam-young,5.80,0.70
thaddeus-young,12.10,1.80
tim-young,2.20,0.20
trae-young,24.20,11.60
omer-yurtseven,5.00,0.70
max-zaslofsky,14.80,2.00
robert-zawoluk,6.80,1.20
cody-zeller,7.90,1.30
dave-zeller,1.50,1.00
gary-zeller,3.50,0.50
hank-zeller,7.50,0.60
luke-zeller,1.20,0.20
tyler-zeller,6.90,0.90
tony-zeno,1.80,0.10
phil-zevenbergen,3.80,0.40
wang-zhi-zhi,4.40,0.30
george-zidek,3.40,0.20
derrick-zimmerman,2.00,3.50
stephen-zimmerman,1.20,0.20
paul-zipser,4.70,0.80
ante-zizic,6.00,0.60
jim-zoet,0.30,0.10
bill-zopf,2.20,1.40
ivica-zubac,16.80,2.70
matt-zunic,4.90,0.90
tristan-da-silva,7.20,1.50
vlatko-čančar,1.80,0.70
dario-šarić,3.50,1.40
