PLAYER_NAME,TEAM_NAME,COUNTRY,POINT_PER_GAME,REBOUND_PER_GAME,ASSIST_PER_GAME
ricky-grace,Atlanta Hawks,USA,1.3,0.3,0.3
devonte-graham,Portland Trail Blazers,USA,11.1,2.3,4.3
greg-graham,Philadelphia 76ers,USA,4.5,1.1,1.0
joey-graham,Toronto Raptors,USA,5.9,2.8,0.5
mal-graham,Boston Celtics,USA,4.7,1.7,1.1
orlando-graham,Golden State Warriors,USA,1.1,1.6,0.0
paul-graham,Atlanta Hawks,USA,8.4,2.4,2.0
stephen-graham,Indiana Pacers,USA,4.0,1.8,0.5
treveon-graham,Charlotte Hornets,USA,4.2,2.2,0.8
jim-grandholm,Dallas Mavericks,USA,3.0,1.9,0.3
ronnie-grandison,Boston Celtics,USA,2.4,1.6,0.6
danny-granger,Indiana Pacers,USA,16.8,4.9,1.9
stewart-granger,Cleveland Cavaliers,USA,4.0,1.0,2.2
brian-grant,Miami Heat,USA,10.5,7.4,1.2
bud-grant,Los Angeles Lakers,USA,2.6,1.9,0.9
gary-grant,LA Clippers,USA,7.9,2.3,5.5
greg-grant,Philadelphia 76ers,USA,2.8,0.9,2.7
harvey-grant,Washington Wizards,USA,9.9,4.4,1.6
horace-grant,Chicago Bulls,USA,11.2,8.1,2.2
jerami-grant,Portland Trail Blazers,USA,14.4,3.5,2.1
jerian-grant,Chicago Bulls,USA,6.1,1.9,2.9
josh-grant,Golden State Warriors,USA,3.0,1.7,0.5
paul-grant,Utah Jazz,USA,1.8,1.1,0.2
travis-grant,Los Angeles Lakers,USA,3.6,1.5,0.2
donte-grantham,Oklahoma City Thunder,USA,0.0,0.0,0.0
don-grate,Sheboygan Redskins,USA,2.0,,1.5
butch-graves,Cleveland Cavaliers,USA,1.3,0.5,0.3
hassani-gravett,Orlando Magic,USA,6.3,2.6,2.5
aaron-gray,Chicago Bulls,USA,3.4,3.7,0.7
devin-gray,Houston Rockets,USA,2.5,1.4,0.3
ed-gray,Atlanta Hawks,USA,6.2,1.2,0.8
evric-gray,Brooklyn Nets,USA,2.6,0.6,0.4
gary-gray,Sacramento Kings,USA,2.4,0.5,0.6
josh-gray,Phoenix Suns,USA,4.9,1.7,2.0
leonard-gray,Oklahoma City Thunder,USA,10.8,5.2,2.2
raiquan-gray,San Antonio Spurs,USA,9.8,4.0,3.3
stuart-gray,Indiana Pacers,USA,2.3,2.6,0.4
sylvester-gray,Miami Heat,USA,8.0,5.2,2.1
wyndol-gray,Boston Celtics,USA,5.4,,0.7
jeff-grayer,Milwaukee Bucks,USA,7.4,3.0,1.4
bob-greacen,Milwaukee Bucks,USA,2.6,1.5,0.9
ac-green,Los Angeles Lakers,USA,9.6,7.4,1.1
aj-green,Milwaukee Bucks,USA,7.4,2.4,1.5
danny-green,Philadelphia 76ers,USA,8.7,3.4,1.5
devin-green,Los Angeles Lakers,USA,0.9,0.9,0.3
draymond-green,Golden State Warriors,USA,9.0,6.1,5.6
erick-green,Denver Nuggets,USA,3.1,0.7,0.8
gerald-green,Boston Celtics,USA,9.7,2.5,0.9
jamychal-green,Golden State Warriors,USA,7.7,5.5,0.9
jalen-green,Houston Rockets,USA,21.0,4.6,3.4
javonte-green,Cleveland Cavaliers,USA,5.1,3.2,0.8
jeff-green,Houston Rockets,USA,5.4,1.8,0.6
johnny-green,New York Knicks,USA,11.6,8.6,1.4
josh-green,Charlotte Hornets,Australia,7.4,2.5,1.6
ken-green,New York Knicks,USA,4.4,3.9,0.3
kenny-green,Philadelphia 76ers,USA,4.4,1.7,0.3
lamar-green,Phoenix Suns,USA,5.2,6.4,0.7
litterial-green,Orlando Magic,USA,2.9,0.5,1.2
luther-green,Philadelphia 76ers,USA,0.6,0.6,0.0
mike-green,San Antonio Spurs,USA,8.4,5.4,1.4
rickey-green,Utah Jazz,USA,9.4,1.9,5.5
sean-green,Indiana Pacers,USA,4.2,1.0,0.5
si-green,Washington Wizards,USA,9.2,4.3,3.3
sidney-green,Chicago Bulls,USA,7.5,6.1,0.9
steve-green,Indiana Pacers,USA,4.6,2.0,0.6
taurean-green,Denver Nuggets,USA,1.6,0.6,0.6
tommy-green,Utah Jazz,USA,3.9,1.2,2.4
willie-green,Philadelphia 76ers,USA,8.3,1.8,1.4
donte-greene,Sacramento Kings,USA,6.1,2.4,0.7
orien-greene,Boston Celtics,USA,2.5,1.5,1.2
jerry-greenspan,Philadelphia 76ers,USA,4.9,3.3,0.4
david-greenwood,Chicago Bulls,USA,10.2,7.9,2.0
hal-greer,Philadelphia 76ers,USA,19.2,5.0,4.0
lynn-greer,Milwaukee Bucks,USA,4.1,0.7,1.3
gary-gregor,Portland Trail Blazers,USA,9.8,7.0,1.5
claude-gregory,LA Clippers,USA,5.4,3.9,0.6
john-greig,Oklahoma City Thunder,USA,2.1,0.7,0.0
norm-grekin,Golden State Warriors,USA,0.0,0.0,0.0
kevin-grevey,Washington Wizards,USA,11.0,2.4,1.9
aj-griffin,Atlanta Hawks,USA,7.5,1.9,0.8
adrian-griffin,Dallas Mavericks,USA,4.0,3.2,1.4
blake-griffin,Boston Celtics,USA,19.0,8.0,4.0
eddie-griffin,Minnesota Timberwolves,USA,7.2,5.8,0.8
greg-griffin,Phoenix Suns,USA,4.0,2.9,0.7
paul-griffin,San Antonio Spurs,USA,5.1,5.5,2.3
taylor-griffin,Phoenix Suns,USA,1.3,0.3,0.1
darrell-griffith,Utah Jazz,USA,16.2,3.3,2.1
chuck-grigsby,New York Knicks,USA,2.3,1.6,1.0
quentin-grimes,Philadelphia 76ers,USA,14.6,4.3,3.0
derek-grimm,Sacramento Kings,USA,1.6,0.4,0.0
george-grimshaw,Providence Steamrollers,USA,2.9,,0.0
dick-groat,Detroit Pistons,USA,11.9,3.3,2.7
bob-gross,Portland Trail Blazers,USA,8.9,4.4,2.9
jerry-grote,Los Angeles Lakers,USA,1.3,0.4,0.4
alex-groza,Indianapolis Olympians,USA,22.5,10.7,2.4
anthony-grundy,Atlanta Hawks,USA,4.3,1.4,0.8
ernie-grunfeld,New York Knicks,USA,7.4,2.6,2.0
gene-guarilia,Boston Celtics,USA,3.2,2.3,0.3
petur-gudmundsson,San Antonio Spurs,USA,4.6,3.8,1.0
marko-guduric,Memphis Grizzlies,Serbia,3.9,1.7,1.0
richie-guerin,New York Knicks,USA,17.3,5.0,5.0
mouhamadou-gueye,Toronto Raptors,USA,2.4,2.1,0.5
mouhamed-gueye,Atlanta Hawks,Senegal,6.0,4.2,0.8
tom-gugliotta,Phoenix Suns,USA,13.0,7.3,2.8
andres-guibert,Minnesota Timberwolves,Cuba,2.7,2.8,0.5
jay-guidinger,Cleveland Cavaliers,USA,1.5,1.5,0.3
coulby-gunther,Pittsburgh Ironmen,USA,10.6,,0.8
dave-gunther,Golden State Warriors,USA,2.0,3.0,3.0
al-guokas,Denver Nuggets,USA,3.8,,1.7
matt-guokas,Philadelphia 76ers,USA,5.8,2.0,3.0
matt-guokas,Golden State Warriors,USA,1.7,,0.2
jorge-gutierrez,Brooklyn Nets,Mexico,2.9,1.1,1.5
kyle-guy,Miami Heat,USA,3.1,1.0,0.9
aj-guyton,Chicago Bulls,USA,5.5,1.0,1.8
seung-jin-ha,Portland Trail Blazers,South Korea,1.5,1.5,0.1
rui-hachimura,Los Angeles Lakers,Japan,13.1,5.0,1.4
rudy-hackett,Indiana Pacers,USA,2.3,2.2,0.5
hamed-haddadi,Memphis Grizzlies,Iran,2.2,2.5,0.3
scott-haffner,Miami Heat,USA,4.3,1.1,1.8
cliff-hagan,Atlanta Hawks,USA,18.0,6.9,3.0
glenn-hagan,Detroit Pistons,USA,1.8,1.0,2.0
ashton-hagans,Portland Trail Blazers,USA,3.8,2.1,2.6
bob-hahn,Chicago Stags,USA,1.0,,0.1
al-hairston,Oklahoma City Thunder,USA,2.2,1.0,1.0
happy-hairston,Los Angeles Lakers,USA,14.8,10.3,1.6
lindsay-hairston,Detroit Pistons,USA,5.8,3.8,0.4
malik-hairston,San Antonio Spurs,USA,2.4,1.2,0.5
pj-hairston,Charlotte Hornets,USA,6.0,2.4,0.5
marcus-haislip,Milwaukee Bucks,USA,3.5,1.5,0.2
chuck-halbert,Baltimore Bullets,USA,8.8,7.9,1.4
harvey-halbrook,Philadelphia 76ers,USA,5.5,6.6,0.4
bruce-hale,Indianapolis Olympians,USA,9.1,1.9,3.0
jack-haley,Brooklyn Nets,USA,3.5,2.7,0.2
tyrese-haliburton,Indiana Pacers,USA,18.6,3.5,9.2
shaler-halimon,Portland Trail Blazers,USA,6.7,3.4,1.8
devon-hall,Oklahoma City Thunder,USA,1.8,0.6,1.2
donta-hall,Orlando Magic,USA,5.1,4.5,0.7
jordan-hall,San Antonio Spurs,USA,3.1,1.3,1.2
josh-hall,Oklahoma City Thunder,USA,4.1,2.8,1.3
mike-hall,Washington Wizards,USA,1.0,1.0,0.5
pj-hall,Denver Nuggets,USA,1.7,1.2,0.2
tyler-hall,Dallas Mavericks,USA,0.0,0.0,0.0
jeff-halliburton,Atlanta Hawks,USA,6.1,1.6,1.3
darvin-ham,Milwaukee Bucks,USA,2.7,2.3,0.5
steve-hamer,Boston Celtics,USA,2.2,1.7,0.2
dale-hamilton,Waterloo Hawks,USA,1.8,,1.2
daniel-hamilton,Atlanta Hawks,USA,2.8,2.1,1.2
dennis-hamilton,Los Angeles Lakers,USA,2.9,1.5,0.6
jordan-hamilton,Denver Nuggets,USA,5.9,2.8,0.8
justin-hamilton,Brooklyn Nets,USA,6.1,3.6,0.8
ralph-hamilton,Indianapolis Jets,USA,6.0,,1.7
richard-hamilton,Detroit Pistons,USA,17.1,3.1,3.4
roylee-hamilton,Detroit Pistons,USA,4.6,1.5,2.6
steve-hamilton,Los Angeles Lakers,USA,4.5,3.4,0.5
tang-hamilton,Miami Heat,USA,2.2,2.0,0.6
thomas-hamilton,Houston Rockets,USA,3.2,3.4,0.5
zendon-hamilton,Denver Nuggets,USA,4.4,3.5,0.2
geert-hammink,Orlando Magic,Netherlands,1.8,0.9,0.3
tom-hammonds,Denver Nuggets,USA,5.3,3.3,0.6
aj-hammons,Dallas Mavericks,USA,2.2,1.6,0.2
rj-hampton,Miami Heat,USA,6.8,2.7,1.8
darrin-hancock,Charlotte Hornets,USA,3.5,1.3,0.7
ben-handlogten,Utah Jazz,USA,4.3,3.2,0.5
cecil-hankins,St. Louis Bombers,USA,4.9,,0.3
phil-hankinson,Boston Celtics,USA,3.9,1.8,0.2
dusty-hannahs,Memphis Grizzlies,USA,5.0,0.5,1.3
alex-hannum,Sacramento Kings,USA,6.0,4.5,1.7
don-hanrahan,Indianapolis Olympians,USA,1.8,1.7,0.6
rollen-hans,Baltimore Bullets,USA,7.0,2.2,2.6
ben-hansbrough,Indiana Pacers,USA,2.0,0.6,0.8
tyler-hansbrough,Indiana Pacers,USA,6.7,4.2,0.4
bob-hansen,Utah Jazz,USA,6.9,2.2,1.6
glenn-hansen,Sacramento Kings,USA,5.3,2.2,0.8
lars-hansen,Oklahoma City Thunder,USA,5.1,3.9,0.9
travis-hansen,Atlanta Hawks,USA,3.0,1.7,0.5
reggie-hanson,Boston Celtics,USA,0.8,0.8,0.1
bill-hanzlik,Denver Nuggets,USA,7.2,2.8,2.8
luke-harangody,Cleveland Cavaliers,USA,3.6,2.8,0.5
anfernee-hardaway,Orlando Magic,USA,15.2,4.5,5.0
tim-hardaway,Golden State Warriors,USA,17.7,3.3,8.2
tim-hardaway-jr,Detroit Pistons,USA,11.0,2.4,1.6
james-harden,LA Clippers,USA,22.8,5.8,8.7
reggie-harding,Detroit Pistons,USA,9.0,9.1,1.7
charlie-hardnett,Washington Wizards,USA,7.3,5.7,0.6
alan-hardy,Detroit Pistons,USA,3.2,0.9,0.4
jaden-hardy,Dallas Mavericks,USA,8.7,1.6,1.4
james-hardy,Utah Jazz,USA,5.7,5.3,1.3
john-hargis,Anderson Packers,USA,9.6,2.1,1.5
elijah-harkless,Utah Jazz,USA,3.2,2.1,0.8
maurice-harkless,Sacramento Kings,USA,6.9,3.5,0.9
jerry-harkness,New York Knicks,USA,5.8,1.2,1.2
skip-harlicka,Atlanta Hawks,USA,4.1,0.6,1.4
jerome-harmon,Philadelphia 76ers,USA,4.6,2.3,1.2
derek-harper,Dallas Mavericks,USA,13.3,2.4,5.5
jared-harper,New Orleans Pelicans,USA,2.6,0.3,0.9
justin-harper,Orlando Magic,USA,2.0,0.8,0.2
mike-harper,Portland Trail Blazers,USA,5.0,3.5,0.6
ron-harper,Chicago Bulls,USA,13.8,4.3,3.9
ron-harper-jr,Detroit Pistons,USA,4.0,7.0,2.0
matt-harpring,Utah Jazz,USA,11.5,5.1,1.4
montrezl-harrell,Philadelphia 76ers,USA,12.1,5.0,1.3
josh-harrellson,New York Knicks,USA,3.5,3.0,0.3
adam-harrington,Dallas Mavericks,USA,1.6,0.4,0.6
al-harrington,Indiana Pacers,USA,13.5,5.6,1.7
junior-harrington,Denver Nuggets,USA,5.2,2.7,3.1
othella-harrington,New York Knicks,USA,7.4,4.4,0.6
art-harris,Phoenix Suns,USA,9.1,2.4,2.7
bernie-harris,LA Clippers,USA,0.5,0.7,0.1
bob-harris,Boston Celtics,USA,6.8,6.9,1.5
chris-harris,Sacramento Kings,USA,2.5,1.1,1.1
devin-harris,Dallas Mavericks,USA,10.8,2.2,3.9
elias-harris,Los Angeles Lakers,Germany,0.0,0.5,0.5
gary-harris,Orlando Magic,USA,3.0,1.3,0.6
jalen-harris,New York Knicks,USA,7.4,1.4,1.3
joe-harris,Detroit Pistons,USA,10.3,3.0,1.6
kevon-harris,Atlanta Hawks,USA,4.0,2.0,0.5
lucious-harris,Brooklyn Nets,USA,7.2,2.3,1.4
manny-harris,Cleveland Cavaliers,USA,6.2,2.7,1.4
mike-harris,Houston Rockets,USA,3.4,2.1,0.2
steve-harris,Houston Rockets,USA,7.0,1.8,1.1
terrel-harris,Miami Heat,USA,2.3,1.8,0.8
tobias-harris,Detroit Pistons,USA,13.7,5.9,2.2
tony-harris,Boston Celtics,USA,4.9,0.8,0.6
aaron-harrison,Charlotte Hornets,USA,2.3,1.2,0.5
andrew-harrison,Memphis Grizzlies,USA,7.0,2.0,2.8
bob-harrison,Los Angeles Lakers,USA,7.2,2.5,2.7
david-harrison,Indiana Pacers,USA,5.0,2.9,0.2
shaquille-harrison,Memphis Grizzlies,USA,5.2,2.4,1.6
jason-hart,Sacramento Kings,USA,4.8,1.7,2.3
josh-hart,New York Knicks,USA,13.6,9.6,5.9
isaiah-hartenstein,Oklahoma City Thunder,Germany,11.2,10.7,3.8
antonio-harvey,Los Angeles Lakers,USA,3.0,2.3,0.3
donnell-harvey,Denver Nuggets,USA,5.6,4.0,0.8
kenny-hasbrouck,Miami Heat,USA,,,
scott-haskin,Indiana Pacers,USA,2.0,2.0,0.2
clem-haskins,Phoenix Suns,USA,12.8,3.1,3.5
udonis-haslem,Miami Heat,USA,7.5,6.6,0.8
trenton-hassell,Minnesota Timberwolves,USA,5.8,2.8,1.8
billy-hassett,Los Angeles Lakers,USA,4.5,1.1,2.0
joey-hassett,Oklahoma City Thunder,USA,5.9,1.1,1.3
scott-hastings,Atlanta Hawks,USA,2.8,2.2,0.5
kirk-haston,Charlotte Hornets,USA,1.2,1.0,0.3
vern-hatton,Golden State Warriors,USA,5.5,2.4,1.4
sam-hauser,Boston Celtics,USA,8.5,3.2,0.9
john-havlicek,Boston Celtics,USA,20.8,6.3,4.8
spencer-hawes,Philadelphia 76ers,USA,8.7,5.7,1.9
steve-hawes,Atlanta Hawks,USA,8.4,6.2,1.9
connie-hawkins,Phoenix Suns,USA,16.5,8.0,4.1
hersey-hawkins,Philadelphia 76ers,USA,14.7,3.6,2.9
jordan-hawkins,New Orleans Pelicans,USA,10.8,2.8,1.2
juaquin-hawkins,Houston Rockets,USA,2.3,1.3,0.8
marshall-hawkins,Indianapolis Olympians,USA,3.9,,1.3
michael-hawkins,Boston Celtics,USA,1.8,0.9,1.6
robert-hawkins,Brooklyn Nets,USA,12.7,2.3,1.5
tom-hawkins,Los Angeles Lakers,USA,8.7,6.0,1.1
nate-hawthorne,Phoenix Suns,USA,5.4,2.1,0.7
chuck-hayes,Houston Rockets,USA,3.7,5.0,1.2
elvin-hayes,Washington Wizards,USA,21.0,12.5,1.8
jarvis-hayes,Washington Wizards,USA,8.3,3.1,1.1
jaxson-hayes,Los Angeles Lakers,USA,6.8,4.8,1.0
killian-hayes,Brooklyn Nets,France,9.0,3.0,5.2
nigel-hayes,Sacramento Kings,USA,3.0,2.4,0.7
steve-hayes,Cleveland Cavaliers,USA,2.6,2.5,0.4
gordon-hayward,Oklahoma City Thunder,USA,15.2,4.4,3.5
lazar-hayward,Minnesota Timberwolves,USA,2.9,1.3,0.5
brendan-haywood,Washington Wizards,USA,6.8,6.0,0.5
spencer-haywood,Oklahoma City Thunder,USA,19.2,9.3,1.8
john-w-hazen,Boston Celtics,USA,3.0,,0.5
walt-hazzard,Atlanta Hawks,USA,12.6,3.0,4.9
luther-head,Houston Rockets,USA,8.2,2.4,2.1
shane-heal,Minnesota Timberwolves,Australia,2.0,0.4,0.8
brian-heaney,Washington Wizards,USA,2.0,0.3,0.4
garfield-heard,Phoenix Suns,USA,8.7,7.5,1.6
reggie-hearn,Detroit Pistons,USA,1.0,0.0,0.0
herm-hedderick,New York Knicks,USA,0.8,0.8,0.4
alvin-heggs,Houston Rockets,USA,2.0,0.5,0.0
tom-heinsohn,Boston Celtics,USA,18.6,8.8,2.0
dick-hemric,Boston Celtics,USA,6.3,5.1,0.7
alan-henderson,Atlanta Hawks,USA,7.8,5.0,0.6
cedric-henderson,Cleveland Cavaliers,USA,7.3,2.9,1.6
cedric-henderson,Atlanta Hawks,USA,1.4,1.0,0.0
dave-henderson,Philadelphia 76ers,USA,5.7,1.6,1.5
gerald-henderson,Boston Celtics,USA,8.9,1.7,3.6
gerald-henderson,Charlotte Hornets,USA,11.2,3.2,1.9
jr-henderson,Memphis Grizzlies,USA,3.2,1.6,0.7
jerome-henderson,Milwaukee Bucks,USA,2.3,1.1,0.0
kevin-henderson,Golden State Warriors,USA,3.0,1.1,1.5
scoot-henderson,Portland Trail Blazers,USA,12.7,3.0,5.1
tom-henderson,Houston Rockets,USA,9.4,2.3,4.8
taylor-hendricks,Utah Jazz,USA,4.7,5.0,0.7
mark-hendrickson,Sacramento Kings,USA,3.3,2.8,0.6
larry-hennessy,Golden State Warriors,USA,3.7,0.9,0.9
don-henriksen,Sacramento Kings,USA,7.2,7.2,1.7
aaron-henry,Philadelphia 76ers,USA,0.3,0.2,0.0
al-henry,Philadelphia 76ers,USA,4.0,3.0,0.2
bill-henry,Detroit Pistons,USA,6.5,,1.1
carl-henry,Sacramento Kings,USA,2.8,0.7,0.1
conner-henry,Boston Celtics,USA,3.3,0.9,1.1
myke-henry,Memphis Grizzlies,USA,5.4,1.9,1.1
skeeter-henry,Phoenix Suns,USA,1.0,0.5,1.0
xavier-henry,New Orleans Pelicans,USA,5.7,1.9,0.6
john-henson,Milwaukee Bucks,USA,7.6,5.3,1.1
steve-henson,Milwaukee Bucks,USA,3.1,0.7,2.0
bill-herman,Denver Nuggets,USA,4.3,,1.2
clarence-hermsen,Boston Celtics,USA,9.3,5.8,1.3
dewan-hernandez,Toronto Raptors,USA,2.3,2.3,0.5
juancho-hernangomez,Toronto Raptors,Spain,5.0,3.3,0.6
willy-hernangomez,New Orleans Pelicans,Spain,7.3,5.8,1.1
chris-herren,Denver Nuggets,USA,3.2,1.0,2.4
carl-herrera,Houston Rockets,USA,5.3,3.6,0.6
walter-herrmann,Detroit Pistons,Argentina,5.4,2.1,0.4
tyler-herro,Miami Heat,USA,23.9,5.2,5.5
keith-herron,Detroit Pistons,USA,9.8,2.0,1.4
sidney-hertzberg,Boston Celtics,USA,8.7,4.0,2.1
kevin-hervey,Oklahoma City Thunder,USA,1.7,1.2,0.5
fred-hetzel,Golden State Warriors,USA,11.2,5.9,1.1
bill-hewitt,Detroit Pistons,USA,5.7,5.5,1.3
jack-hewson,Boston Celtics,USA,2.7,,0.0
art-heyman,New York Knicks,USA,10.3,2.8,2.4
mario-hezonja,Orlando Magic,Croatia,6.9,3.1,1.3
roy-hibbert,Indiana Pacers,USA,10.0,6.3,1.3
matthew-hickey,Providence Steamrollers,USA,2.0,,0.0
isaiah-hicks,New York Knicks,USA,4.4,2.3,0.9
phil-hicks,Chicago Bulls,USA,2.3,1.6,0.6
jj-hickson,Cleveland Cavaliers,USA,9.5,6.8,0.8
buddy-hield,Golden State Warriors,Bahamas,11.1,3.2,1.6
cory-higgins,Charlotte Hornets,USA,3.7,0.9,0.9
mike-higgins,Sacramento Kings,USA,1.7,0.5,0.3
rod-higgins,Golden State Warriors,USA,9.0,3.6,1.6
sean-higgins,Brooklyn Nets,USA,6.3,1.8,1.0
kenny-higgs,Denver Nuggets,USA,6.8,1.8,4.4
johnny-high,Phoenix Suns,USA,5.1,2.3,1.9
haywood-highsmith,Miami Heat,USA,6.5,3.4,1.5
wayne-hightower,Golden State Warriors,USA,9.0,5.9,1.1
#NAME?,Denver Nuggets,Brazil,11.3,6.0,1.8
armond-hill,Atlanta Hawks,USA,6.9,2.0,4.7
cleo-hill,Atlanta Hawks,USA,5.5,3.1,2.0
gary-hill,Golden State Warriors,USA,4.7,1.6,1.4
george-hill,Indiana Pacers,USA,10.4,3.0,3.1
grant-hill,Detroit Pistons,USA,16.7,6.0,4.1
herbert-hill,Philadelphia 76ers,USA,,,
jordan-hill,Los Angeles Lakers,USA,7.9,5.8,0.8
malcolm-hill,New Orleans Pelicans,USA,3.2,1.6,0.3
solomon-hill,Atlanta Hawks,USA,5.5,3.1,1.5
steven-hill,Oklahoma City Thunder,USA,2.0,3.0,0.0
tyrone-hill,Cleveland Cavaliers,USA,9.4,8.6,0.8
art-hillhouse,Golden State Warriors,USA,5.9,,0.6
darrun-hilliard,Detroit Pistons,USA,3.2,0.9,0.8
darnell-hillman,Indiana Pacers,USA,8.6,6.6,1.4
fred-hilton,LA Clippers,USA,9.4,2.1,1.6
kirk-hinrich,Chicago Bulls,USA,10.9,2.9,4.8
roy-hinson,Cleveland Cavaliers,USA,14.2,6.8,1.0
nate-hinton,Houston Rockets,USA,1.9,0.8,0.5
mel-hirsch,Boston Celtics,USA,1.5,,0.8
lew-hitch,Los Angeles Lakers,USA,5.0,5.3,1.2
robert-hite,Miami Heat,USA,4.3,1.3,0.7
jaylen-hoard,Oklahoma City Thunder,France,6.6,4.6,1.2
darington-hobson,Milwaukee Bucks,USA,0.8,0.6,1.2
dmoi-hodge,Los Angeles Lakers,British Virgin Islands,2.0,0.0,0.7
donald-hodge,Dallas Mavericks,USA,4.7,3.2,0.8
julius-hodge,Denver Nuggets,USA,1.2,0.7,0.8
craig-hodges,Milwaukee Bucks,USA,8.5,1.3,2.5
adolph-hoefer,Boston Celtics,USA,5.6,,0.6
paul-hoffman,Baltimore Bullets,USA,10.2,5.1,2.9
bob-hogsett,Detroit Pistons,USA,2.3,0.4,0.1
paul-hogue,New York Knicks,USA,6.3,7.1,0.7
fred-hoiberg,Chicago Bulls,USA,5.4,2.7,1.6
doug-holcomb,Baltimore Bullets,USA,5.0,,1.7
randy-holcomb,Chicago Bulls,USA,0.5,0.3,0.0
aaron-holiday,Houston Rockets,USA,5.5,1.3,1.3
jrue-holiday,Boston Celtics,USA,11.1,4.3,3.9
justin-holiday,Denver Nuggets,USA,8.0,2.7,1.4
brad-holland,Los Angeles Lakers,USA,3.2,0.6,0.7
joe-holland,Indianapolis Olympians,USA,5.8,4.2,1.8
john-holland,Cleveland Cavaliers,USA,2.2,1.0,0.2
wilbur-holland,Chicago Bulls,USA,13.6,3.1,3.3
ronald-holland-ii,Detroit Pistons,USA,6.4,2.7,1.0
lionel-hollins,Portland Trail Blazers,USA,11.6,2.4,4.5
ryan-hollins,LA Clippers,USA,3.7,2.2,0.3
essie-hollis,Detroit Pistons,USA,2.8,1.8,0.2
rondae-hollis-jefferson,Brooklyn Nets,USA,9.0,5.5,1.9
richaun-holmes,Washington Wizards,USA,7.4,5.7,1.4
daron-holmes-ii,Denver Nuggets,USA,,,
chet-holmgren,Oklahoma City Thunder,USA,15.0,8.0,2.0
jim-holstein,Los Angeles Lakers,USA,3.8,2.9,1.1
alvin-holt,Chicago Bulls,USA,0.7,0.7,0.0
michael-holton,Portland Trail Blazers,USA,6.2,1.4,3.0
dick-holub,New York Knicks,USA,10.5,,0.8
joe-holup,Detroit Pistons,USA,7.0,4.4,1.0
red-holzman,Sacramento Kings,USA,6.1,1.5,2.0
caleb-homesley,Washington Wizards,USA,,,
jerald-honeycutt,Milwaukee Bucks,USA,5.1,1.9,0.7
tyler-honeycutt,Sacramento Kings,USA,1.2,1.0,0.4
derek-hood,Charlotte Hornets,USA,0.0,0.5,0.0
rodney-hood,LA Clippers,USA,10.4,2.6,1.6
jalen-hood-schifino,Philadelphia 76ers,USA,7.1,1.8,2.5
tom-hoover,New York Knicks,USA,3.5,4.3,0.6
bob-hopkins,Philadelphia 76ers,USA,8.2,5.6,0.7
dave-hoppen,Charlotte Hornets,USA,5.0,3.8,0.6
dennis-hopson,Brooklyn Nets,USA,10.9,2.8,1.6
scotty-hopson,Oklahoma City Thunder,USA,1.5,0.3,0.8
johnny-horan,Los Angeles Lakers,USA,1.8,0.5,0.1
cedrick-hordges,Denver Nuggets,USA,7.6,5.9,1.2
al-horford,Boston Celtics,Dominican Republic,9.0,6.2,2.1
tito-horford,Milwaukee Bucks,USA,1.5,1.3,0.1
ron-horn,Los Angeles Lakers,USA,2.5,2.5,0.4
jeff-hornacek,Utah Jazz,USA,14.5,3.4,4.9
dennis-horner,Brooklyn Nets,USA,0.6,0.6,0.0
robert-horry,Los Angeles Lakers,USA,7.0,4.8,2.1
ed-horton,Washington Wizards,USA,4.5,2.4,0.4
talen-horton-tucker,Chicago Bulls,USA,6.5,1.7,1.4
wilmer-hosket,New York Knicks,USA,4.0,2.5,0.7
bob-houbregs,Detroit Pistons,USA,9.3,5.5,1.8
eddie-house,Miami Heat,USA,7.5,1.7,1.6
danuel-house-jr,Philadelphia 76ers,USA,7.3,3.0,1.1
caleb-houstan,Orlando Magic,Canada,4.1,1.3,0.6
allan-houston,New York Knicks,USA,17.3,2.9,2.4
byron-houston,Golden State Warriors,USA,3.9,3.0,0.5
tom-hovasse,Atlanta Hawks,USA,0.0,0.0,0.0
brian-howard,Dallas Mavericks,USA,6.0,2.8,0.9
dwight-howard,Los Angeles Lakers,USA,15.7,11.8,1.3
greg-howard,Cleveland Cavaliers,USA,3.4,2.5,0.6
jett-howard,Orlando Magic,USA,4.5,1.2,0.7
josh-howard,Dallas Mavericks,USA,14.3,5.7,1.6
juwan-howard,Washington Wizards,USA,13.4,6.1,2.2
markus-howard,Denver Nuggets,USA,3.4,0.5,0.4
mo-howard,Utah Jazz,USA,4.8,1.2,1.3
otis-howard,Detroit Pistons,USA,4.2,2.9,0.4
stephen-howard,Utah Jazz,USA,2.8,1.4,0.2
william-howard,Houston Rockets,France,0.0,1.0,0.5
bailey-howell,Detroit Pistons,USA,18.7,9.9,2.0
bob-hubbard,Providence Steamrollers,USA,3.6,,0.5
phil-hubbard,Cleveland Cavaliers,USA,10.9,5.3,1.3
trevor-hudgins,Houston Rockets,USA,1.8,0.0,0.6
lester-hudson,Boston Celtics,USA,4.7,1.4,1.2
lou-hudson,Atlanta Hawks,USA,20.2,4.4,2.7
troy-hudson,Minnesota Timberwolves,USA,9.0,1.7,3.4
marcelo-huertas,Los Angeles Lakers,Brazil,3.9,1.5,3.1
kevin-huerter,Chicago Bulls,USA,9.9,3.0,2.3
josh-huestis,Oklahoma City Thunder,USA,2.5,2.4,0.3
